,0
2004-12-31,1.0243125
2005-01-01,1.0236158
2005-01-02,1.0232127
2005-01-03,1.0237137
2005-01-04,1.0239526
2005-01-05,1.0236994
2005-01-06,1.0235637
2005-01-07,1.0235734
2005-01-08,1.0236121
2005-01-09,1.0231853
2005-01-10,1.0234572
2005-01-11,1.0229682
2005-01-12,1.0232035
2005-01-13,1.0225494
2005-01-14,1.022991
2005-01-15,1.0229149
2005-01-16,1.0230455
2005-01-17,1.0229838
2005-01-18,1.0208086
2005-01-19,1.0222774
2005-01-20,1.0218267
2005-01-21,1.0222356
2005-01-22,1.0218542
2005-01-23,1.0225039
2005-01-24,1.022198
2005-01-25,1.0217751
2005-01-26,1.0221589
2005-01-27,1.0217692
2005-01-28,1.021901
2005-01-29,1.021793
2005-01-30,1.021834
2005-01-31,1.0218427
2005-02-01,1.0219507
2005-02-02,1.0218757
2005-02-03,1.0214142
2005-02-04,1.0217465
2005-02-05,1.022118
2005-02-06,1.0226159
2005-02-07,1.0221183
2005-02-08,1.0228484
2005-02-09,1.0225271
2005-02-10,1.0224404
2005-02-11,1.0226052
2005-02-12,1.0210755
2005-02-13,1.0220383
2005-02-14,1.0203336
2005-02-15,1.0201589
2005-02-16,1.0208411
2005-02-17,1.0198319
2005-02-18,1.0202761
2005-02-19,1.0184991
2005-02-20,1.0195339
2005-02-21,1.0179248
2005-02-22,1.0158325
2005-02-23,1.0168775
2005-02-24,1.024258
2005-02-25,1.0189832
2005-02-26,1.0195879
2005-02-27,1.0209383
2005-02-28,1.0201402
2005-03-01,1.0202216
2005-03-02,1.0214841
2005-03-03,1.0209751
2005-03-04,1.0208936
2005-03-05,1.0216898
2005-03-06,1.0211865
2005-03-07,1.0224586
2005-03-08,1.0217781
2005-03-09,1.0225581
2005-03-10,1.0231748
2005-03-11,1.0235666
2005-03-12,1.0238152
2005-03-13,1.0235186
2005-03-14,1.0254796
2005-03-15,1.0242696
2005-03-16,1.023736
2005-03-17,1.0244946
2005-03-18,1.0248607
2005-03-19,1.0251389
2005-03-20,1.0248312
2005-03-21,1.0246694
2005-03-22,1.0248799
2005-03-23,1.0241271
2005-03-24,1.0245591
2005-03-25,1.0243152
2005-03-26,1.0239121
2005-03-28,1.0240034
2005-03-29,1.0240769
2005-03-30,1.0238678
2005-03-31,1.0239826
2005-04-01,1.023382
2005-04-02,1.0237441
2005-04-03,1.0239273
2005-04-04,1.0232122
2005-04-05,1.023628
2005-04-06,1.0235494
2005-04-07,1.0234632
2005-04-08,1.0227095
2005-04-09,1.0232403
2005-04-10,1.0229945
2005-04-12,1.0224625
2005-04-13,1.0233308
2005-04-14,1.0229299
2005-04-15,1.0229273
2005-04-16,1.0230628
2005-04-17,1.0228795
2005-04-18,1.0229565
2005-04-19,1.0224866
2005-04-20,1.0227734
2005-04-21,1.0227389
2005-04-22,1.0208089
2005-04-23,1.0221069
2005-04-24,1.0221117
2005-04-25,1.0216757
2005-04-26,1.0211724
2005-04-27,1.0198406
2005-04-28,1.0207953
2005-04-29,1.0201718
2005-04-30,1.0202696
2005-05-01,1.0192096
2005-05-02,1.0198824
2005-05-03,1.0194938
2005-05-04,1.0195282
2005-05-05,1.0203793
2005-05-06,1.0201553
2005-05-07,1.0200207
2005-05-08,1.0150216
2005-05-09,1.0183935
2005-05-10,1.0172557
2005-05-11,1.0168887
2005-05-12,1.0188416
2005-05-13,1.0342665
2005-05-14,1.0276656
2005-05-15,1.0276439
2005-05-16,1.0298456
2005-05-17,1.0275903
2005-05-18,1.028358
2005-05-19,1.0171177
2005-05-20,1.0243453
2005-05-21,1.0233413
2005-05-22,1.0233423
