,0
2015-06-07,984082
2015-06-08,984025
2015-06-09,982222
2015-06-10,982200
2015-06-11,981099
2015-06-12,979363
2015-06-13,980743
2015-06-14,982807
2015-06-15,983419
2015-06-16,975266
2015-06-17,972379
2015-06-18,970335
2015-06-19,967464
2015-06-20,976998
2015-06-21,978331
2015-06-22,979398
2015-06-23,982639
2015-06-24,984351
2015-06-25,985801
2015-06-26,985388
2015-06-27,985397
2015-06-28,983101
2015-06-29,984150
2015-06-30,985690
2015-07-01,985568
2015-07-02,987281
2015-07-03,987473
2015-07-04,987265
2015-07-05,987709
2015-07-06,987739
2015-07-07,986985
2015-07-08,980358
2015-07-09,982301
2015-07-10,981806
2015-07-11,981935
2015-07-12,984163
2015-07-13,978839
2015-07-14,970317
2015-07-15,960825
2015-07-16,958616
2015-07-17,960532
2015-07-18,969345
2015-07-19,973440
2015-07-20,976093
2015-07-21,975509
2015-07-22,975361
2015-07-23,981497
2015-07-24,985988
2015-07-25,983669
2015-07-26,984040
2015-07-27,982948
2015-07-28,979064
2015-07-29,981993
2015-07-30,982345
2015-07-31,983617
2015-08-01,984278
2015-08-02,983812
2015-08-03,983546
2015-08-04,981336
2015-08-05,984509
2015-08-06,985681
2015-08-07,971079
2015-08-08,972761
2015-08-09,970003
2015-08-10,967983
2015-08-11,980909
2015-08-12,979378
2015-08-13,979640
2015-08-14,980756
2015-08-15,981710
2015-08-16,981638
2015-08-17,983718
2015-08-18,983897
2015-08-19,980895
2015-08-20,981056
2015-08-21,980997
2015-08-22,980653
2015-08-23,982431
2015-08-24,984411
2015-08-25,982394
2015-08-26,983511
2015-08-27,983099
2015-08-28,983072
2015-08-29,982671
2015-08-30,980376
2015-08-31,975315
2015-09-01,974467
2015-09-02,975878
2015-09-03,974946
2015-09-04,981125
2015-09-05,979868
2015-09-06,980559
2015-09-07,980952
2015-09-08,979512
2015-09-09,980412
2015-09-10,978911
2015-09-11,963799
2015-09-12,963111
2015-09-13,964864
2015-09-14,964296
2015-09-15,982027
2015-09-16,983489
2015-09-17,979991
2015-09-18,981540
2015-09-19,979376
2015-09-20,979795
2015-09-21,980060
2015-09-22,979368
2015-09-23,978701
2015-09-24,975465
2015-09-25,976094
2015-09-26,974833
2015-09-27,978193
2015-09-28,981164
2015-09-29,982237
2015-09-30,981523
2015-10-01,979914
2015-10-02,980012
2015-10-03,979573
2015-10-04,982143
2015-10-05,980169
2015-10-06,979881
2015-10-07,976960
2015-10-08,975062
2015-10-09,975452
2015-10-10,975852
2015-10-11,979038
2015-10-12,980660
2015-10-13,983143
2015-10-14,983142
2015-10-15,982469
2015-10-16,981399
2015-10-17,980004
2015-10-18,980449
2015-10-19,978956
2015-10-20,980335
2015-10-21,980739
2015-10-22,983673
2015-10-23,984720
2015-10-24,985221
2015-10-25,983429
2015-10-26,979866
2015-10-27,981198
2015-10-28,979241
2015-10-29,982842
2015-10-30,982916
2015-10-31,982784
2015-11-01,983430
2015-11-02,982053
2015-11-03,983286
2015-11-04,981394
2015-11-05,983877
2015-11-06,982464
2015-11-07,980304
2015-11-08,981629
2015-11-09,980578
2015-11-10,981003
2015-11-11,981983
2015-11-12,984280
2015-11-13,983356
2015-11-14,984611
2015-11-15,984928
2015-11-16,982285
2015-11-17,981904
2015-11-18,982332
2015-11-19,982601
2015-11-20,983305
2015-11-21,984332
2015-11-22,984923
2015-11-23,986265
2015-11-24,985559
2015-11-25,986529
2015-11-26,985923
2015-11-27,984725
2015-11-28,986442
2015-11-29,985341
2015-11-30,988035
2015-12-01,987421
2015-12-02,985918
2015-12-03,986113
2015-12-04,982538
2015-12-05,982927
2015-12-06,984838
2015-12-07,986627
2015-12-08,984989
2015-12-09,987180
2015-12-10,986556
2015-12-11,985256
2015-12-12,986636
2015-12-13,984846
2015-12-14,986245
2015-12-15,984538
2015-12-16,984342
2015-12-17,983832
2015-12-18,982177
2015-12-19,982203
2015-12-20,982953
2015-12-21,982506
2015-12-22,982823
2015-12-23,985291
2015-12-24,983656
2015-12-25,986822
2015-12-26,985517
2015-12-27,984103
2015-12-28,985271
2015-12-29,982537
2015-12-30,985975
2015-12-31,986035
2016-01-01,987039
2016-01-02,988342
2016-01-03,985443
2016-01-04,984899
2016-01-05,983851
2016-01-06,983213
2016-01-07,983579
2016-01-08,986785
2016-01-09,987058
2016-01-10,987781
2016-01-11,987827
2016-01-12,984959
2016-01-13,984141
2016-01-14,982359
2016-01-15,982434
2016-01-16,982327
2016-01-17,982958
2016-01-18,983662
2016-01-19,984284
2016-01-20,982941
2016-01-21,983661
2016-01-22,982363
2016-01-23,981696
2016-01-24,982498
2016-01-25,981260
2016-01-26,981479
2016-01-27,981461
2016-01-28,982791
2016-01-29,983345
2016-01-30,985435
2016-01-31,985831
2016-02-01,983942
2016-02-02,985313
2016-02-03,985071
2016-02-04,984335
2016-02-05,984257
2016-02-06,982243
2016-02-07,980340
2016-02-08,980392
2016-02-09,982567
2016-02-10,982638
2016-02-11,984507
2016-02-12,984543
2016-02-13,983107
2016-02-14,983094
2016-02-15,982219
2016-02-16,981174
2016-02-17,980529
2016-02-18,981138
2016-02-19,979458
2016-02-20,982298
2016-02-21,982592
2016-02-22,982313
2016-02-23,982413
2016-02-24,980736
2016-02-25,981876
2016-02-26,979981
2016-02-27,983053
2016-02-28,980267
2016-02-29,979567
2016-03-01,981083
2016-03-02,979426
2016-03-03,983712
2016-03-04,983754
2016-03-05,984378
2016-03-06,982102
2016-03-07,980814
2016-03-08,979634
2016-03-09,979163
2016-03-10,981597
2016-03-11,980674
2016-03-12,983058
2016-03-13,981333
2016-03-14,983606
2016-03-15,983274
2016-03-16,981711
2016-03-17,981233
2016-03-18,978716
2016-03-19,980174
2016-03-20,980871
2016-03-21,984891
2016-03-22,983702
2016-03-23,983097
2016-03-24,982319
2016-03-25,980858
2016-03-26,981892
2016-03-27,982283
2016-03-28,982375
2016-03-29,981580
2016-03-30,983013
2016-03-31,982288
2016-04-01,982960
2016-04-02,982803
2016-04-03,981946
2016-04-04,982774
2016-04-05,982367
2016-04-06,983597
2016-04-07,983485
2016-04-08,983545
2016-04-09,983428
2016-04-10,982796
2016-04-11,981987
2016-04-12,981743
2016-04-13,984642
2016-04-14,984608
2016-04-15,986760
2016-04-16,985006
2016-04-17,982142
2016-04-18,980444
2016-04-19,979124
2016-04-20,979925
2016-04-21,979812
2016-04-22,981127
2016-04-23,980525
2016-04-24,980991
2016-04-25,981196
2016-04-26,982897
2016-04-27,983650
2016-04-28,985136
2016-04-29,986668
2016-04-30,983927
2016-05-01,988442
2016-05-02,986781
2016-05-03,985048
2016-05-04,984879
2016-05-05,980992
2016-05-06,982692
2016-05-07,984623
2016-05-08,986333
2016-05-09,984985
2016-05-10,984156
2016-05-11,981646
2016-05-12,982453
2016-05-13,982969
2016-05-14,982042
2016-05-15,982776
2016-05-16,981968
2016-05-17,983575
2016-05-18,983483
2016-05-19,985157
2016-05-20,983293
2016-05-21,983169
2016-05-22,985040
2016-05-23,983946
2016-05-24,986769
2016-05-25,984010
2016-05-26,984217
2016-05-27,984095
2016-05-28,983715
2016-05-29,985709
2016-05-30,985982
2016-05-31,988797
2016-06-01,987269
2016-06-02,989411
2016-06-03,989003
2016-06-04,975578
2016-06-05,973074
2016-06-06,969907
2016-06-07,965354
2016-06-08,975158
2016-06-09,979754
2016-06-10,981345
2016-06-11,985420
2016-06-12,988530
2016-06-13,989160
2016-06-14,989109
2016-06-15,990309
2016-06-16,989143
2016-06-17,988199
2016-06-18,984189
2016-06-19,981531
2016-06-20,982496
2016-06-21,980314
2016-06-22,983990
2016-06-23,982599
2016-06-24,974397
2016-06-25,970759
2016-06-26,967004
2016-06-27,969247
2016-06-28,970574
2016-06-29,974437
2016-06-30,975212
2016-07-01,973010
2016-07-02,977085
2016-07-03,973472
2016-07-04,974713
2016-07-05,973140
2016-07-06,972291
2016-07-07,976643
2016-07-08,978123
2016-07-09,984492
2016-07-10,988355
2016-07-11,989269
2016-07-12,989633
2016-07-13,988468
2016-07-14,985541
2016-07-15,983590
2016-07-16,979903
2016-07-17,976629
2016-07-18,978006
2016-07-19,975569
2016-07-20,981142
2016-07-21,983799
2016-07-22,983089
2016-07-23,988437
2016-07-24,986353
2016-07-25,985065
2016-07-26,982927
2016-07-27,981507
2016-07-28,979742
2016-07-29,981280
2016-07-30,980012
2016-07-31,979969
2016-08-01,980224
2016-08-02,976397
2016-08-03,980087
2016-08-04,979465
2016-08-05,981243
2016-08-06,982986
2016-08-07,982997
2016-08-08,982194
2016-08-09,980651
2016-08-10,981397
2016-08-11,981410
2016-08-12,983954
2016-08-13,984658
2016-08-14,983824
2016-08-15,982299
2016-08-16,980858
2016-08-17,981027
2016-08-18,981459
2016-08-19,979189
2016-08-20,977936
2016-08-21,979540
2016-08-22,977591
2016-08-23,978835
2016-08-24,979611
2016-08-25,976602
2016-08-26,980189
2016-08-27,980244
2016-08-28,982532
2016-08-29,982879
2016-08-30,983231
2016-08-31,947982
2016-09-01,945173
2016-09-02,945411
2016-09-03,941583
2016-09-04,977614
2016-09-05,976107
2016-09-06,977417
2016-09-07,978307
2016-09-08,978611
2016-09-09,979616
2016-09-10,977915
2016-09-11,979500
2016-09-12,978595
2016-09-13,979877
2016-09-14,979868
2016-09-15,979339
2016-09-16,975966
2016-09-17,975192
2016-09-18,974780
2016-09-19,972744
2016-09-20,977755
2016-09-21,976628
2016-09-22,979164
2016-09-23,979768
2016-09-24,981035
2016-09-25,983205
2016-09-26,976291
2016-09-27,978083
2016-09-28,974472
2016-09-29,974444
2016-09-30,976669
2016-10-01,977209
2016-10-02,976258
2016-10-03,972803
2016-10-04,973635
2016-10-05,968764
2016-10-06,972957
2016-10-07,972800
2016-10-08,977002
2016-10-09,977865
2016-10-10,976611
2016-10-11,978624
2016-10-12,974338
2016-10-13,978046
2016-10-14,975353
2016-10-15,975913
2016-10-16,974565
2016-10-17,974877
2016-10-18,974463
2016-10-19,972816
2016-10-20,975665
2016-10-21,970637
2016-10-22,974397
2016-10-23,975470
2016-10-24,975932
2016-10-25,978323
2016-10-26,978589
2016-10-27,977491
2016-10-28,976390
2016-10-29,978418
2016-10-30,975198
2016-10-31,979508
2016-11-01,981068
2016-11-02,982660
2016-11-03,983543
2016-11-04,981013
2016-11-05,980245
2016-11-06,975828
2016-11-07,979385
2016-11-08,978736
2016-11-09,981584
2016-11-10,983316
2016-11-11,979618
2016-11-12,980079
2016-11-13,978212
2016-11-14,981173
2016-11-15,982765
2016-11-16,985038
2016-11-17,984231
2016-11-18,985548
2016-11-19,984276
2016-11-20,983639
2016-11-21,984251
2016-11-22,980176
2016-11-23,982573
2016-11-24,981003
2016-11-25,983852
2016-11-26,984250
2016-11-27,985042
2016-11-28,986251
2016-11-29,984115
2016-11-30,986093
2016-12-01,985099
2016-12-02,986810
2016-12-03,986380
2016-12-04,983689
2016-12-05,982457
2016-12-06,981820
2016-12-07,981353
2016-12-08,983882
2016-12-09,987109
2016-12-10,984796
2016-12-11,986694
2016-12-12,983451
2016-12-13,982360
2016-12-14,982494
2016-12-15,981688
2016-12-16,984342
2016-12-17,982476
2016-12-18,985151
2016-12-19,984498
2016-12-20,985467
2016-12-21,985718
2016-12-22,984755
2016-12-23,985067
2016-12-24,983250
2016-12-25,984682
2016-12-26,984506
2016-12-27,984596
2016-12-28,985008
2016-12-29,984603
2016-12-30,983008
2016-12-31,983006
2017-01-01,984911
2017-01-02,984445
2017-01-03,986318
2017-01-04,983043
2017-01-05,983682
2017-01-06,981524
2017-01-07,981343
2017-01-08,982422
2017-01-09,982467
2017-01-10,986670
2017-01-11,985532
2017-01-12,985820
2017-01-13,983372
2017-01-14,981672
2017-01-15,982441
2017-01-16,982205
2017-01-17,0
2017-01-18,985955
2017-01-19,986649
2017-01-20,984170
2017-01-21,982659
2017-01-22,981388
2017-01-23,980763
2017-01-24,982224
2017-01-25,980367
2017-01-26,980814
2017-01-27,980644
2017-01-28,981818
2017-01-29,982820
2017-01-30,985272
2017-01-31,983916
2017-02-01,983304
2017-02-02,985088
2017-02-03,979542
2017-02-04,981484
2017-02-05,981431
2017-02-06,981502
2017-02-07,982821
2017-02-08,982181
2017-02-09,981057
2017-02-10,978232
2017-02-11,980931
2017-02-12,980858
2017-02-13,983766
2017-02-14,981072
2017-02-15,979111
2017-02-16,978858
2017-02-17,977616
2017-02-18,983812
2017-02-19,984281
2017-02-20,985769
2017-02-21,985460
2017-02-22,983828
2017-02-23,982742
2017-02-24,981768
2017-02-25,981729
2017-02-26,982497
2017-02-27,984524
2017-02-28,984785
2017-03-01,985755
2017-03-02,984458
2017-03-03,984636
2017-03-04,981933
2017-03-05,980546
2017-03-06,980461
2017-03-07,978420
2017-03-08,980673
2017-03-09,980624
2017-03-10,980324
2017-03-11,979784
2017-03-12,979509
2017-03-13,979145
2017-03-14,977582
2017-03-15,978868
2017-03-16,978522
2017-03-17,978050
2017-03-18,979823
2017-03-19,979424
2017-03-20,979614
2017-03-21,980801
2017-03-22,980924
2017-03-23,980984
2017-03-24,983088
2017-03-25,983681
2017-03-26,984450
2017-03-27,983187
2017-03-28,981993
2017-03-29,980931
2017-03-30,981313
2017-03-31,983915
2017-04-01,983926
2017-04-02,984410
2017-04-03,983925
2017-04-04,982192
2017-04-05,981441
2017-04-06,981772
2017-04-07,981391
2017-04-08,980922
2017-04-09,982144
2017-04-10,982157
2017-04-11,981905
2017-04-12,981837
2017-04-13,980794
2017-04-14,980863
2017-04-15,980342
2017-04-16,981408
2017-04-17,981696
2017-04-18,981165
2017-04-19,981717
2017-04-20,980774
2017-04-21,981272
2017-04-22,981546
2017-04-23,983407
2017-04-24,983455
2017-04-25,984479
2017-04-26,984921
2017-04-27,984906
2017-04-28,984863
2017-04-29,984185
2017-04-30,984626
2017-05-01,984267
2017-05-02,987579
2017-05-03,986870
2017-05-04,988010
2017-05-05,986150
2017-05-06,975370
2017-05-07,976638
2017-05-08,976300
2017-05-09,978010
2017-05-10,987869
2017-05-11,987489
2017-05-12,985328
2017-05-13,986984
2017-05-14,981123
2017-05-15,979715
2017-05-16,981429
2017-05-17,979571
2017-05-18,985545
2017-05-19,989002
2017-05-20,989453
2017-05-21,989945
2017-05-22,988941
2017-05-23,985030
2017-05-24,983916
2017-05-25,984706
2017-05-26,985284
2017-05-27,988346
2017-05-28,988789
2017-05-29,987692
2017-05-30,985932
2017-05-31,985174
2017-06-01,985571
2017-06-02,986548
2017-06-03,986859
2017-06-04,985544
2017-06-05,984741
2017-06-06,983968
2017-06-07,982015
2017-06-08,983108
2017-06-09,975946
2017-06-10,971835
2017-06-11,971549
2017-06-12,972866
2017-06-13,979662
2017-06-14,983476
2017-06-15,984888
2017-06-16,982300
2017-06-17,978963
2017-06-18,980850
2017-06-19,983026
2017-06-20,976669
2017-06-21,980032
2017-06-22,976906
2017-06-23,976020
2017-06-24,972392
2017-06-25,960360
2017-06-26,958200
2017-06-27,959373
2017-06-28,963596
2017-06-29,972505
2017-06-30,975665
2017-07-01,968314
2017-07-02,972527
2017-07-03,971058
2017-07-04,968565
2017-07-05,971917
2017-07-06,969706
2017-07-07,972783
2017-07-08,972215
2017-07-09,973509
2017-07-10,975903
2017-07-11,977819
2017-07-12,979974
2017-07-13,979966
2017-07-14,982503
2017-07-15,980081
2017-07-16,980306
2017-07-17,978972
2017-07-18,977957
2017-07-19,980024
2017-07-20,981360
2017-07-21,976173
2017-07-22,976751
2017-07-23,976046
2017-07-24,973700
2017-07-25,980219
2017-07-26,979568
2017-07-27,978690
2017-07-28,980642
2017-07-29,981895
2017-07-30,983618
2017-07-31,985059
2017-08-01,984142
2017-08-02,981667
2017-08-03,980336
2017-08-04,978331
2017-08-05,976863
2017-08-06,980819
2017-08-07,979640
2017-08-08,982337
2017-08-09,984438
2017-08-10,983940
2017-08-11,985679
2017-08-12,982712
2017-08-13,983420
2017-08-14,981911
2017-08-15,980405
2017-08-16,980658
2017-08-17,980822
2017-08-18,980082
2017-08-19,980013
2017-08-20,981590
2017-08-21,974469
2017-08-22,977380
2017-08-23,978633
2017-08-24,981524
2017-08-25,986962
2017-08-26,987074
2017-08-27,984743
2017-08-28,983085
2017-08-29,984009
2017-08-30,981276
2017-08-31,983551
2017-09-01,979688
2017-09-02,979177
2017-09-03,979443
2017-09-04,978973
2017-09-05,980727
2017-09-06,977752
2017-09-07,978274
2017-09-08,977409
2017-09-09,978267
2017-09-10,980038
2017-09-11,978635
2017-09-12,977709
2017-09-13,976767
2017-09-14,979231
2017-09-15,979233
2017-09-16,981217
2017-09-17,980124
2017-09-18,977471
2017-09-19,976935
2017-09-20,976004
2017-09-21,976267
2017-09-22,975761
2017-09-23,979836
2017-09-24,979092
2017-09-25,983263
2017-09-26,982134
2017-09-27,979315
2017-09-28,980859
2017-09-29,973772
2017-09-30,978390
2017-10-01,-32000
2017-10-02,987993
2017-10-03,980196
2017-10-04,979933
2017-10-05,979447
2017-10-06,977150
2017-10-07,977223
2017-10-08,975585
2017-10-09,980468
2017-10-10,978921
2017-10-11,979576
2017-10-12,979722
2017-10-13,979257
2017-10-14,979678
2017-10-15,980456
2017-10-16,982916
2017-10-17,980815
2017-10-18,984095
2017-10-19,981583
2017-10-20,980862
2017-10-21,979831
2017-10-22,979431
2017-10-23,981505
2017-10-24,980318
2017-10-25,981864
2017-10-26,980331
2017-10-27,981218
2017-10-28,981719
2017-10-29,982018
2017-10-30,981456
2017-10-31,981050
2017-11-01,981995
2017-11-02,982561
2017-11-03,984410
2017-11-04,982930
2017-11-05,983428
2017-11-06,982609
2017-11-07,983808
2017-11-08,986014
2017-11-09,986303
2017-11-10,987384
2017-11-11,984929
2017-11-12,988659
2017-11-13,986409
2017-11-14,985272
2017-11-15,986260
2017-11-16,982497
2017-11-17,984813
2017-11-18,985169
2017-11-19,986608
2017-11-20,987532
2017-11-21,985724
2017-11-22,986654
2017-11-23,985391
2017-11-24,984303
2017-11-25,985440
2017-11-26,983753
2017-11-27,986438
2017-11-28,986344
2017-11-29,984281
2017-11-30,985722
2017-12-01,983408
2017-12-02,982803
2017-12-03,984437
2017-12-04,982441
2017-12-05,982728
2017-12-06,982466
2017-12-07,983159
2017-12-08,981736
2017-12-09,981761
2017-12-10,982451
2017-12-11,981866
2017-12-12,984459
2017-12-13,983926
2017-12-14,984081
2017-12-15,983959
2017-12-16,984904
2017-12-17,985777
2017-12-18,986070
2017-12-19,985318
2017-12-20,985435
2017-12-21,985940
2017-12-22,985282
2017-12-23,987712
2017-12-24,985480
2017-12-25,984579
2017-12-26,984376
2017-12-27,981311
2017-12-28,982903
2017-12-29,982479
2017-12-30,982640
2017-12-31,984035
2018-01-01,982932
2018-01-02,982766
2018-01-03,982156
2018-01-04,982893
2018-01-05,983193
2018-01-06,982845
2018-01-07,983001
2018-01-08,983009
2018-01-09,981559
2018-01-10,981994
2018-01-11,981518
2018-01-12,978513
2018-01-13,978744
2018-01-14,978692
2018-01-15,980008
2018-01-16,980173
2018-01-17,980547
2018-01-18,980459
2018-01-19,980174
2018-01-20,982998
2018-01-21,984340
2018-01-22,984758
2018-01-23,981521
2018-01-24,982464
2018-01-25,980691
2018-01-26,979974
2018-01-27,980975
2018-01-28,977942
2018-01-29,979517
2018-01-30,979546
2018-01-31,982859
2018-02-01,983349
2018-02-02,983550
2018-02-03,984762
2018-02-04,983930
2018-02-05,985880
2018-02-06,985797
2018-02-07,986453
2018-02-08,983357
2018-02-09,982162
2018-02-10,980803
2018-02-11,979297
2018-02-12,982593
2018-02-13,981974
2018-02-14,985226
2018-02-15,983736
2018-02-16,983050
2018-02-17,980383
2018-02-18,978587
2018-02-19,978739
2018-02-20,978712
2018-02-21,981282
2018-02-22,978641
2018-02-23,982025
2018-02-24,980618
2018-02-25,983819
2018-02-26,983332
2018-02-27,982189
2018-02-28,983439
2018-03-01,981757
2018-03-02,985187
2018-03-03,983744
2018-03-04,984999
2018-03-05,982739
2018-03-06,982087
2018-03-07,982218
2018-03-08,979894
2018-03-09,981017
2018-03-10,979596
2018-03-11,980152
2018-03-12,980031
2018-03-13,981121
2018-03-14,979182
2018-03-15,980235
2018-03-16,981084
2018-03-17,979468
2018-03-18,981997
2018-03-19,981017
2018-03-20,980965
2018-03-21,981824
2018-03-22,981699
2018-03-23,981281
2018-03-24,981653
2018-03-25,981031
2018-03-26,981991
2018-03-27,982211
2018-03-28,981320
2018-03-29,980439
2018-03-30,978454
2018-03-31,979285
2018-04-01,979600
2018-04-02,980508
2018-04-03,981690
2018-04-04,982370
2018-04-05,982298
2018-04-06,983381
2018-04-07,984725
2018-04-08,984852
2018-04-09,986067
2018-04-10,987592
2018-04-11,986403
2018-04-12,986243
2018-04-13,985969
2018-04-14,983181
2018-04-15,981064
2018-04-16,980568
2018-04-17,980413
2018-04-18,981506
2018-04-19,983872
2018-04-20,983076
2018-04-21,984619
2018-04-22,981580
2018-04-23,981087
2018-04-24,981652
2018-04-25,981292
2018-04-26,983883
2018-04-27,982963
2018-04-28,984373
2018-04-29,982875
2018-04-30,981667
2018-05-01,981043
2018-05-02,979265
2018-05-03,979118
2018-05-04,981161
2018-05-05,982812
2018-05-06,982549
2018-05-07,983726
2018-05-08,981415
2018-05-09,980575
2018-05-10,980652
2018-05-11,979735
2018-05-12,983899
2018-05-13,986119
2018-05-14,987546
2018-05-15,988647
2018-05-16,986090
2018-05-17,984093
2018-05-18,983658
2018-05-19,983114
2018-05-20,982794
2018-05-21,984310
2018-05-22,982139
2018-05-23,983943
2018-05-24,982225
2018-05-25,981457
2018-05-26,983415
2018-05-27,981957
2018-05-28,984341
2018-05-29,984493
2018-05-30,985389
2018-05-31,983475
2018-06-01,983121
2018-06-02,982156
2018-06-03,977143
2018-06-04,968326
2018-06-05,963190
2018-06-06,963198
2018-06-07,967325
2018-06-08,977474
2018-06-09,982158
2018-06-10,982842
2018-06-11,983411
2018-06-12,983809
2018-06-13,979021
2018-06-14,979031
2018-06-15,976146
2018-06-16,976467
2018-06-17,982009
2018-06-18,981949
2018-06-19,985449
2018-06-20,984922
2018-06-21,985215
2018-06-22,986695
2018-06-23,984571
2018-06-24,984883
2018-06-25,982884
2018-06-26,980690
2018-06-27,980930
2018-06-28,974372
2018-06-29,969028
2018-06-30,968568
2018-07-01,974724
2018-07-02,989726
2018-07-03,993409
2018-07-04,988214
2018-07-05,980498
2018-07-06,978446
2018-07-07,965392
2018-07-08,974513
2018-07-09,977028
2018-07-10,981493
2018-07-11,986010
2018-07-12,979079
2018-07-13,984631
2018-07-14,984131
2018-07-15,989866
2018-07-16,993928
2018-07-17,996719
2018-07-18,996681
2018-07-19,996914
2018-07-20,997041
2018-07-21,994140
2018-07-22,990296
2018-07-23,983404
2018-07-24,988453
2018-07-25,992464
2018-07-26,994509
2018-07-27,993514
2018-07-28,992526
2018-07-29,980659
2018-07-30,981409
2018-07-31,983160
2018-08-01,979624
2018-08-02,996920
2018-08-03,998085
2018-08-04,994996
2018-08-05,993319
2018-08-06,985557
2018-08-07,985446
2018-08-08,987279
2018-08-09,995339
2018-08-10,996307
2018-08-11,996394
2018-08-12,995943
2018-08-13,989266
2018-08-14,988649
2018-08-15,987656
2018-08-16,989219
2018-08-17,993354
2018-08-18,995198
2018-08-19,995609
2018-08-20,995053
2018-08-21,993811
2018-08-22,991044
2018-08-23,975470
2018-08-24,974482
2018-08-25,975747
2018-08-26,975606
2018-08-27,995627
2018-08-28,996690
2018-08-29,991127
2018-08-30,990635
2018-08-31,986989
2018-09-01,990030
2018-09-02,987520
2018-09-03,989796
2018-09-04,988841
2018-09-05,981910
2018-09-06,987348
2018-09-07,986347
2018-09-08,986395
2018-09-09,989131
2018-09-10,990383
2018-09-11,990510
2018-09-12,988182
2018-09-13,987346
2018-09-14,982347
2018-09-15,983086
2018-09-16,986455
2018-09-17,988417
2018-09-18,991464
2018-09-19,995161
2018-09-20,989782
2018-09-21,988814
2018-09-22,987147
2018-09-23,981958
2018-09-24,989486
2018-09-25,986833
2018-09-26,992779
2018-09-27,992149
2018-09-28,992385
2018-09-29,991500
2018-09-30,989940
2018-10-01,989407
2018-10-02,986447
2018-10-03,990978
2018-10-04,987076
2018-10-05,989889
2018-10-06,990160
2018-10-07,984147
2018-10-08,978607
2018-10-09,975527
2018-10-10,976016
2018-10-11,971556
2018-10-12,983106
2018-10-13,983439
2018-10-14,989518
2018-10-15,990660
2018-10-16,988746
2018-10-17,989643
2018-10-18,985385
2018-10-19,989579
2018-10-20,989229
2018-10-21,992573
2018-10-22,993932
2018-10-23,985113
2018-10-24,983769
2018-10-25,983141
2018-10-26,980139
2018-10-27,984944
2018-10-28,988810
2018-10-29,988527
2018-10-30,991954
2018-10-31,992025
2018-11-01,986111
2018-11-02,985427
2018-11-03,981107
2018-11-04,983769
2018-11-05,985991
2018-11-06,990620
2018-11-07,989883
2018-11-08,983242
2018-11-09,983808
2018-11-10,978815
2018-11-11,982076
2018-11-12,985571
2018-11-13,988136
2018-11-14,988989
2018-11-15,-1369323
2018-11-16,-1365274
2018-11-17,-1361003
2018-11-18,-1354388
2018-11-19,984715
2018-11-20,986761
2018-11-21,991509
2018-11-22,996698
2018-11-23,996015
2018-11-24,989045
2018-11-25,990302
2018-11-26,986656
2018-11-27,985980
2018-11-28,990852
2018-11-29,992384
2018-11-30,995928
2018-12-01,996764
2018-12-02,993555
2018-12-03,991016
2018-12-04,988679
2018-12-05,986824
2018-12-06,992696
2018-12-07,993204
2018-12-08,996261
2018-12-09,998164
2018-12-10,995932
2018-12-11,993309
2018-12-12,991426
2018-12-13,990160
2018-12-14,987866
2018-12-15,992698
2018-12-16,993339
2018-12-17,996502
2018-12-18,995581
2018-12-19,992236
2018-12-20,992300
2018-12-21,987181
2018-12-22,989350
2018-12-23,990674
2018-12-24,992260
2018-12-25,994778
2018-12-26,993741
2018-12-27,993297
2018-12-28,990169
2018-12-29,991528
2018-12-30,987613
2018-12-31,988627
2019-01-01,987376
2019-01-02,990660
2019-01-03,993428
2019-01-04,985812
2019-01-05,988270
2019-01-06,982313
2019-01-07,985380
2019-01-08,993303
2019-01-09,994736
2019-01-10,995909
2019-01-11,987194
2019-01-12,984124
2019-01-13,981339
2019-01-14,983000
2019-01-15,985349
2019-01-16,984870
2019-01-17,987456
2019-01-18,991255
2019-01-19,993669
2019-01-20,996403
2019-01-21,993533
2019-01-22,987034
2019-01-23,989057
2019-01-24,988667
2019-01-25,991457
2019-01-26,996705
2019-01-27,990146
2019-01-28,991445
2019-01-29,989391
2019-01-30,987462
2019-01-31,989078
2019-02-01,988688
2019-02-02,991368
2019-02-03,990637
2019-02-04,990725
2019-02-05,985122
2019-02-06,981414
2019-02-07,979479
2019-02-08,985359
2019-02-09,987636
2019-02-10,0
2019-02-11,994393
2019-02-12,988082
2019-02-13,990349
2019-02-14,985458
2019-02-15,982388
2019-02-16,985665
2019-02-17,987632
2019-02-18,990568
2019-02-19,990488
2019-02-20,990498
2019-02-21,984305
2019-02-22,983090
2019-02-23,984671
2019-02-24,988648
2019-02-25,994007
2019-02-26,995343
2019-02-27,995582
2019-02-28,988264
2019-03-01,983872
2019-03-02,978655
2019-03-03,979594
2019-03-04,985191
2019-03-05,989149
2019-03-06,991930
2019-03-07,0
2019-03-08,988430
2019-03-09,979858
2019-03-10,982035
2019-03-11,982218
2019-03-12,986916
2019-03-13,993179
2019-03-14,995093
2019-03-15,997741
2019-03-16,994745
2019-03-17,995078
2019-03-18,988149
2019-03-19,983373
2019-03-20,979188
2019-03-21,981016
2019-03-22,987697
2019-03-23,993173
2019-03-24,999198
2019-03-25,993719
2019-03-26,991285
2019-03-27,986041
2019-03-28,984094
2019-03-29,990013
2019-03-30,989557
2019-03-31,992813
2019-04-01,994205
2019-04-02,996672
2019-04-03,994961
2019-04-05,990298
2019-04-06,991080
